goods_id,goods_name,sales_tip,group_price
405527158996,洋河 蓝色经典梦之蓝m3白酒礼盒45度500ml*2瓶正品送礼宴请酒水,已拼43件,¥776.0
362062533186,【5月新日期】中粮福临门非转基因纯正菜籽油5L*2桶传统菜油三级,已拼934件,¥159.0
216986538932,【三只松鼠_坚果大礼包2641g/14袋】零食每日坚果混合干果礼盒,已拼9.7万件,¥109.9
335432291281,新希望北欧醇酸奶205g*12盒学生儿童成人健康早餐奶整箱,已拼7722件,¥31.5
¥16.9
271308163952,麦斯威尔特浓咖啡50条/100条多规格三合一速溶咖啡粉醇浓提神防困,已拼2.2万件,¥31.89
416036719678,【5人团】福建柚子红心蜜柚新鲜水果8.5-9斤装3-4个批发当季应季,已拼10万+件,¥14.9
413426011184,【5人团】正宗巧克力脆柿子净重5斤单果100g以上山西运城彩箱脆甜,已拼10万+件,¥14.8
410568293444,【5人团】花牛苹果净重8斤脆甜甘肃天水苹果红蛇果苹果新鲜水果,已拼5.3万件,¥22.9
409272048614,【5人团】可口可乐330ml*24罐可乐/无糖可乐/芬达/雪碧碳酸饮料,已拼9.4万件,¥36.9
415857753649,三养超辣火鸡面140g*40袋整箱 韩国进口泡面拉面干拌面方便面批发,已拼6077件,¥171.9
314685107847,【5人团】长寿花玉米油4L非转基因一级物理压榨家用健康食用油,已拼4.5万件,¥52.9274933222532,【5人团】正宗奶油亚特奇异果5斤单果100g以上陕西绿心猕猴桃,已拼10万+件,¥13.9

399530979554,【3人团】希菲 2斤装5-8片原切上脑牛排0添加谷饲安格斯厚切牛排,已拼6174件,¥69.9
404716396146,【5人团】突尼斯软籽石榴5斤单果250g起当季四川会理新鲜孕妇水果,已拼10万+件,¥14.9
405541383641,【保税正品】Dassai獭祭39三割九分日本清酒纯米大吟酿1800ML礼盒,已拼638件,¥488.0
403657710488,【5人团】穗康糯玉米黄糯8支装单果220g非转基因零添加真空新鲜,已拼10万+件,¥16.5
159727666651,晓芹即食海参1500克40-60只大连辽刺参开袋即食无添加,已拼2263件,¥1011.8
527件,¥99.9
418053591187,【5人团】Lindt瑞士莲巧克力软心球500g黑巧牛奶意大利进口喜糖【3天内发货】,已拼1万件,¥42.5
392984714504,爱氏晨曦涂抹奶酪150g盒原味烘焙原料蛋糕三明治涂抹干酪芝士奶酪,已拼1886件,¥16.4
418117320874,【3人团】正宗金秋红蜜桃子脆桃5斤装单果155g以上新鲜应季水果,已拼7650件,¥19.9
410509250919,【5人团】澳农卡烟薯25号5斤单果150g起蜜薯新鲜番地瓜沙地超糖心,已拼7.2万件,¥13.9
412588738232,【5人团】山姆Members Mark芥末味夏威夷果仁500g非油炸坚果【3天内发货】,已拼4513件,¥99.9
158386862171,【好品质发好货】四川突尼斯软籽甜石榴孕妇新鲜应季水果现摘现,已拼9.6万件,¥21.9
401196385102,道道全 压榨玉米油5L非转基因物理压榨玉米油非转基因家用,已拼1442件,¥79.8
件,¥149.0
412593643523,【5人团】山姆Members Mark苏打饼干1.5kg咸味无糖精休闲零点心【3天内发货】,已拼6470件,¥29.0
392684767719,【5人团】泸州老窖特曲52度500ml中华老字号浓香型纯粮食高端白酒,已拼1603件,¥223.5
413626473207,【5人团】娃哈哈桂圆莲子八宝粥280g*12罐整箱娃哈哈八宝粥整箱,已拼2.4万件,¥26.9
415952702629,【5人团】山西运城克伦生无籽红提净重3斤顺丰包邮葡萄当季水果,已拼2.7万件,¥21.9
418248177513,【5人团】寰球渔市海捕大虾白虾整盒带冰4斤装盐冻野生超大虾鲜虾,已拼3092件,¥84.9
415216710384,【5人团】自嗨锅自热米饭4盒装宿舍学生党整箱盖浇饭自加热速食,已拼1.6万件,¥22.3
410909136262,【5人团】脉动青柠桃子雪柚橘子400ML*15瓶维生素运动功能饮料,已拼3.5万件,¥27.9
1567535,【现杀发货】陇上刘叔叔 深山跑山羊肉20斤新鲜半只深山放养批发,已拼2275件,¥822.0
157129847921,【5人团】娃哈哈AD钙奶饮料100g*24瓶整箱哇哈哈早餐饮品ad钙,已拼9.1万件,¥15.8
413393761091,【5人团】山姆Members Mark 烘烤坚果1.1KG非油炸原味果仁罐装【3天内发货】,已拼2万件,¥85.9
403237148482,胡姬花古法土榨风味花生油4L小榨浓香压榨炒菜家用批发旗舰店,已拼641件,¥102.9
69034701,江西特产正宗春丝江西米粉4斤炒米粉米线螺蛳粉汤粉拌粉都可做,已拼5.4万件,¥17.6
192938035928,白象方便面16袋装多半袋重庆小面原汁猪骨红烧牛肉一袋半泡面批发,已拼8460件,¥35.2
268597405795,佰多力橄榄进口食用油500ml原装橄榄果渣油炒菜纯正健身榄橄油,已拼10万+件,¥19.8
416958969366,【5人团】贵州习酒 窖藏1988 53度酱香型白酒 500ml单瓶礼盒装,已拼1646件,¥488.0
407828378537,【新品】Tims冻干咖啡速溶美式黑咖啡粉冷萃即溶浓缩咖啡2克*12颗,已拼4186件,¥57.8
370215124589,康师傅冰红茶330ml*12瓶装整箱青梅绿茶蜜桃乌龙果汁饮料夏天必备,已拼1.9万件,¥16.5
392231223674,【保税现货】泰国进口红牛维生素功能饮料金罐熬夜提神 250ml*6瓶,已拼3390件,¥29.9
55524608606,【顺丰】陇上刘叔叔 新鲜羔羊法式羊排小切战斧羊排羊扒散养羊肉,已拼1.4万件,¥132.0
3312363005,春丝碱水面凉面热干面碱面炒面重庆小面拌面炸酱面食材900g*4包,已拼4.9万件,¥25.9
378133346765,泸州老窖特曲晶彩52度浓香型高度白酒500ml*6瓶整箱装,已拼210件,¥1175.0
288118365504,【跨境直发】韩国进口三养炸酱面140gX5包韩式杂酱面干拌面速食,总售10万+件,¥21.9
15156468864,南北特零食大礼包组合一整箱好吃的休闲零食湖南特产休闲小吃75包,已拼10万+件,¥23.6
355003618506,北月湾蛋黄酥6枚简装红豆味雪媚娘麻薯蛋黄酥糕点办公室零食中秋,已拼7万件,¥10.5
242523367601,Moccona摩可纳8号深度无蔗糖美式健身学生提神冻干速溶黑咖啡进口,已拼1475件,¥43.8
405964093162,天喔 蜂蜜柚子茶250ml*18盒 夏季清爽解腻果味茶饮料,已拼6848件,¥21.4
93462474014,【纯豆浆粉】北大荒纯豆浆粉700g配料只有非转基因大豆无添加蔗糖,已拼3.4万件,¥27.8
268850331035,ColaCao进口高乐高不加糖可可粉300g热巧克力牛奶冲饮品固体饮料,已拼4.6万件,¥23.7
36850158267,穗康玉米白糯新鲜糯玉米非转基因零添加白糯5支8支,已拼10万+件,¥14.8
290012853424,【4人团】展艺葡式蛋挞24个蛋挞皮+蛋挞液组合家用空气炸锅烘焙,已拼1万件,¥16.9
417742100510,【3人团】妙可蓝多马苏里拉芝士碎拉丝家用披萨烘焙原料450g*2袋,已拼6185件,¥35.9
352859744560,味全好喝椰汁300ml*8瓶椰子汁果汁饮料植物蛋白饮料椰子水,已拼9380件,¥40.8
214754471695,【4人团】山西杏花村汾酒53度黄盖玻汾475ml*6瓶清香型国产白酒,已拼1893件,¥252.0
,已拼2074件,¥29.9
348103695768,【3人团】江中黑芝麻核桃黑豆粉600g黑芝麻糊减脂主食代餐早餐粉,已拼4476件,¥19.9
374374620116,【5人团】正宗山东沾化冬枣现摘脆枣5斤精品装单果12g,已拼8.6万件,¥15.8
336389503722,21袋今麦郎高汤豚骨鸡汤拉面方便面整箱批发泡面袋装速食宿舍夜宵,已拼2693件,¥34.9
287710861235,Vitafusion复合维生素多种营养女性综合维生素b族软糖150粒,已拼3519件,¥92.0
413201407015,光明酸奶look噜渴原味200ml*10盒益生菌风味酸奶低温酒店发酵乳,已拼1024件,¥41.39
218602075093,澳洲Swisse大豆卵磷脂软胶囊1200mg300粒中老年鱼油清道夫斯维诗,已拼2464件,¥135.0
153013884830,轩尼诗XO Hennessy 洋酒 白兰地酒 海外正品 欧洲版 XO700ml/瓶,已拼422件,¥1280.0
253860840885,【买四送一】李子柒螺蛳粉柳州正宗米粉粉丝速食广西螺蛳粉240g,已拼10万+件,¥44.5
170453845279,福茗源雀舌 茶叶绿茶2022新茶 明前贵州湄潭雀舌茶翠芽袋装100克,已拼10万+件,¥38.0
416218578575,【4人团】洋河蓝色经典52度海之蓝520ml单瓶绵柔浓香型白酒无礼袋,已拼5476件,¥119.0
1101260,陇上刘叔叔 环县羊羔肉羊排3/5斤新鲜原切肋排肉深山散养送料包,已拼6173件,¥139.9
36.9
8.4
381898775880,安佳原味黄油454g*2家用烘焙动物性食用面包蛋糕雪花酥牛轧糖黄油,已拼3552件,¥82.5
416663362302,【5人团】费列罗巧克力礼盒装48粒正品零食喜糖散装网红金莎,已拼3975件,¥75.0
243637558683,浓汤螺霸王螺蛳粉柳州正宗螺丝粉210g*3袋酸辣粉米粉条速食螺狮粉,已拼10万+件,¥21.3
74875215987,龙王豆浆粉450*2袋家用商用速溶冲饮原味甜味黄豆豆浆独立包装,已拼10万+件,¥28.1
208107325485,承德露露杏仁露 家庭装960ml*6罐 中秋 送礼 赠礼袋 植物蛋白饮料,已拼2614件,¥60.6
344517473631,Mlekovita波兰原装进口全脂纯牛奶1L*4盒红色3.2g蛋白,已拼4.4万件,¥37.5
309861523376,【5人团】绝艺整根烤脖40g*10/19根香辣黑鸭糖醋味特色熟食非风干【10月7日发完】,已拼3.6万件,¥9.6
370193639996,郎酒 红花郎十礼盒53度500ml*2瓶礼盒装正品特价送礼宴请酱香白酒,已拼346件,¥652.0
5
418396993387,【4人团】蒙特斯Montes欧法系列750ml*1瓶干红葡萄酒智利原瓶进口,已拼623件,¥93.9
418006670475,【3人团】三养火鸡面三口味组合装混搭双倍辣2包奶油1包黑面2包,已拼1万件,¥19.9
69038803064,圣农脆皮炸鸡川辣原味6包鸡伴翅韩式炸鸡半成品裹粉油炸小食8包装,已拼8万件,¥84.8
2635889871,爱氏甄驼全脂纯驼奶粉320g中老年女士儿童高钙新疆正宗双峰纯驼乳,总售10万+件,¥178.0
335221997358,【3人团】Vita Coco唯他可可椰子水500ml*6饮料进口青椰果汁原味,已拼471件,¥44.9
401137323331,锐澳微醺RIO国庆独家限定版礼盒微醺全家福鸡尾酒330ml*10罐装,已拼531件,¥58.0
157451970810,【冰鲜】【已做核酸检测】崇鲜进口冰鲜三文鱼500g(盒装刺身海鲜),已拼6.8万件,¥115.0
416383643332,【3人团】泓一糕点组合1130g奇亚籽全麦面包唱片面包提拉米苏蛋糕,已拼1504件,¥19.9
294036436227,【保税直发】韩国进口三养双倍奶油味火鸡面140g*4包方便面,总售10万+件,¥26.5
,¥20.8
394572752176,泸州老窖特曲晶彩52度浓香型白酒500ml瓶送礼宴请高端白酒特价,已拼2312件,¥203.0
370623146170,双汇火腿肠32g玉米热狗肠香辣香脆肠玉米香肠香辣香肠零食小吃,已拼2881件,¥25.9
72208708791,马来西亚原装进口LIMS零涩蓝山风味40条提神速溶咖啡粉三合一咖啡,已拼3.9万件,¥25.2
18124739697,【正品行货带码】双支装洋酒百加得白朗姆酒BACARDI RUM750ml原装,已拼6721件,¥117.0
256566339334,120周年 下关沱茶 2022特沱 下关2022年特沱  特沱 生茶 普洱沱茶,已拼1万件,¥63.5
399669444675,纽仕兰thelan全脂新西兰原装进口牛奶3.5g乳蛋白高钙250ml*24盒,已拼3.5万件,¥59.9
392167718808,康师傅蜜桃乌龙茶500ml*15瓶清凉饮料茶饮桃香饮品乌龙茶整箱批发,已拼7911件,¥33.9
392167718808,康师傅蜜桃乌龙茶500ml*15瓶清凉饮料茶饮桃香饮品乌龙茶整箱批发,已拼7911件,¥33.9
256566339334,120周年 下关沱茶 2022特沱 下关2022年特沱  特沱 生茶 普洱沱茶,已拼1万件,¥63.5
27.7
72208708791,马来西亚原装进口LIMS零涩蓝山风味40条提神速溶咖啡粉三合一咖啡,已拼3.9万件,¥25.2
5222416534,飘零大叔猪肉脯拒掺鸡肉108g/324g/540g靖江特产网红批发休闲零食,已拼10万+件,¥9.6
226091868783,食味港干裙带菜出口品质干货韩国海带汤宝宝免洗海裙菜嫩100g/袋,已拼10万+件,¥16.8
384855585272,山姆Member’s Mark每日坚果900g休闲零食混合果干果仁礼盒家庭装,已拼896件,¥116.5
4798346563,【京东配送】海皇御品即食海参辽参底播野生海参刺参大连海参500g,已拼2.9万件,¥150.0
408943400319,【5人团】王小卤虎皮凤爪40g*10根网红虎皮鸡爪追剧休闲囤货解馋,已拼8.9万件,¥29.0
218643486674,尤爱倍特全脂纯羊奶粉成年女士成人中老年儿童女士学生无蔗糖410g,已拼4万件,¥54.3
480916372,费列罗婚礼装巧克力礼盒装96粒金莎零食喜糖散装送女友费力罗进口,已拼3.5万件,¥192.0
392119195357,三得利知多1972年威士忌SUNTORY日本进口单一谷物洋酒43度无盒,已拼1018件,¥253.0
411886777213,白荡里内蒙古散养牛排骨原切肋排牛肋排牛肉新鲜带肉牛骨头多肉,已拼1.9万件,¥89.5
170830457053,福事多蜂蜜柚子茶柠檬茶1000g百香果蜂蜜茶冲饮水果茶饮品超大瓶,已拼10万+件,¥17.5
330685058682,【4人团】梅见青梅酒梅子酒330ml*2瓶开胃酒12度梅子酒低度微醺【10月7日发完】,已拼7195件,¥35.8
418031825339,【3人团】印尼进口丽芝士460g威化饼干纳宝帝奶酪儿童零食整箱,已拼1.1万件,¥12.0
363707444787,伊利每益添乳酸菌饮品100ml*20瓶0脂肪0蔗糖益生菌含乳饮料批发,已拼2.3万件,¥27.6
279356523745,燕之屋冰糖即食燕窝70g*8瓶滋补燕窝礼盒孕妇产品正品燕窝营养,已拼2150件,¥339.0
403869256758,福茗源金骏眉红茶2022武夷山桐木关金骏眉蜜香型茶叶礼盒500g,已拼337件,¥89.0
9.8
418644070427,【4人团】郎牌郎酒 53度 500ml*1瓶 酱香型白酒宴请聚会【10月5日发完】,已拼3989件,¥169.0
274595386939,探花村 纯米糠油5L 稻米油5L 富含谷维素 植物稻谷食用油5L,总售10万+件,¥78.3
296889769303,【3人团】立顿独立装水果茶三角茶包蜜桃芒果多口味可选45g*25包,已拼2489件,¥16.6
263189032745,胡姬花古法花生油5.2升(4L古法+400ml小榨*3瓶)压榨一级花生油,已拼10万+件,¥127.5
200910280352,CEPHEI奢斐进口原料美式无蔗糖黑咖啡粉100支冻干速溶提神学生,已拼1.1万件,¥45.8
16.8
413655615950,三得利大红袍无糖乌龙茶微甜茉莉组合350ml*6瓶混装,已拼1637件,¥22.9
418348734703,【5人团】展艺美式披萨4口味套餐 半成品早餐芝士匹萨家用烘焙,已拼935件,¥33.9
394358473285,好欢螺螺蛳粉柳州正宗加臭加辣400g*3袋和1盒干拌干捞原味螺狮粉,已拼1342件,¥49.9
413967187278,【3人团】百吉福棒棒奶酪540g/共25支+2支儿童高钙营养牛奶芝士棒,已拼8457件,¥33.0
415665325178,【新口味】元气森林0糖0脂0卡气泡水铝罐整箱装柑橙味330ml*6罐,已拼3411件,¥19.8
326003588073,【鲁花食品旗舰店】低芥酸菜籽油4.28L 物理压榨桶装食用油,已拼489件,¥88.99
404702988515,【冉航】现摘黄金百香果新鲜水果10个当季时令西番莲整箱包邮批发【10月10日发完】,已拼3518件,¥11.3
248889420643,【3人团】华牧鲜进口谷饲牛肉饼净重800g10片装无淀粉纯牛肉饼,已拼3839件,¥81.0
161044220828,PipingRock进口氨糖软骨素维骨力钙150片高效缓解腰腿膝盖关节痛,已拼6万件,¥93.0
334252287920,立顿经典茶包袋泡茶调味茶红茶绿茶茉莉花茶山茶花乌龙茶奶茶专用,已拼2.4万件,¥25.8
67639660154,【买一送一】【大用】农家散养乌骨鸡4斤白羽乌鸡净2斤散养土山鸡,已拼2.5万件,¥39.0
334268981273,探花村 亚麻籽油5L 冷榨一级胡麻油 正宗内蒙天然亚麻酸食用油5L,已拼1.8万件,¥106.9
369144142264,今麦郎一桶半清真板面非油炸宽面香辣牛肉面方便面泡面整箱批发,已拼2787件,¥36.8
250014102634,统一饮料1L*8大瓶冰红茶青梅绿茶冰糖雪梨果汁饮料整箱装,已拼4.1万件,¥29.6
382971706623,小样6桶自热饭盒煲仔饭拌面酸辣粉组合速食宵夜懒人方便即食免煮,已拼3932件,¥29.5
415970359433,【4人团】德国慕尼黑Paulaner柏龙小麦啤酒5L桶装保拉纳小麦白啤,已拼2839件,¥76.9
366180232207,秋林格瓦斯黑格瓦斯黑麦芽面包发酵饮料350ml*6瓶装,已拼2.5万件,¥18.13
411626149312,水井坊 臻酿八号52度500ml双瓶装正品浓香型自饮送礼宴请粮食白酒,已拼216件,¥683.0
392965336477,【商超一级果】突尼斯软籽石榴会理新鲜当季水果5/7斤整箱批发,已拼1.8万件,¥26.0
175541491266,中原进口g7黑咖啡无蔗糖咖啡速溶提神纯苦学生防困燃脂冰咖啡,已拼7156件,¥33.6
405192615474,【4人团】正大(CP)可生食鲜鸡蛋30枚1.68kg可生食标准整箱礼盒【3天内发货】,已拼4.1万件,¥29.9
395416232990,白象汤好喝20包+大骨面2包+牛面2包方便泡面袋装老母鸡汤牛肉整箱,已拼1902件,¥54.9
296054794884,Swisse娘娘钙柠檬酸钙片300粒维生素d中老年成人补钙孕妇孕期钙片,总售8.5万件,¥188.0
217965089423,华牧鲜 澳洲进口原切牛排儿童雪花谷饲小排牛排健身减脂520g/4片,已拼5万件,¥108.0
343581925776,草原领头羊 羔羊肉卷360g/袋 内蒙古羊肉片新鲜原切清真火锅食材,已拼6853件,¥84.6
278947379917,长寿花玉米油4L精装大瓶非转基因压榨一级家庭健康食用植物油烹饪,总售4.5万件,¥68.5
413965536204,【5人团】山姆Member'sMark蛋黄酥55g*12枚,已拼2万件,¥39.0
370186344898,瑞特斯波德德国进口100g*2块装Ritter Sport巧克力零食七夕礼物,已拼4.5万件,¥22.4
315102789031,百事可乐纯水乐330ml*12罐苏打气泡水汽水原味饮料饮品整箱装批发,已拼8376件,¥19.6
254707342115,【保税仓】24罐红牛RedBull泰国原装进口250ml维生素功能运动饮料,已拼2.7万件,¥108.0
182431052723,哈纳斯乳业新疆全脂纯牛奶粉300g淡奶粉乳粉学生孕妇早餐奶旗舰店,已拼10万+件,¥35.9
327344833371,湖北神丹50-60g熟咸鸭蛋红心流油批发独立包装4枚/10枚/16枚/20枚,已拼4999件,¥29.8
287707244684,老街口牛肉/香辣味兰花豆500g*2袋 休闲零食炒货小吃香辣蚕豆散装,已拼6869件,¥18.9
404128019129,洋河蓝色经典海之蓝42度520ML旗舰版整箱6瓶装浓香型白酒送礼收藏,已拼2026件,¥757.0
415205200003,费列罗巧克力T16粒礼盒装费力罗进口喜糖生日礼物网红零食散装,已拼983件,¥34.5
411204671337,【4人团】三得利和乐怡预调鸡尾酒350ml*6罐多口味微醺日本原装,已拼1.8万件,¥29.9
139649048468,【顺丰】非遗传承正宗徽三臭鳜鱼臭桂鱼安徽特产净膛单条7两起,已拼7.9万件,¥49.0

336647882650,【4人团】五得利面粉10斤六星超精小麦粉5kg包子馒头高筋面粉10斤,已拼3.3万件,¥21.9
418318058857,【3人团】今锦上阳澄湖大闸蟹公3.0两母2.5两8只螃蟹鲜活礼盒现货,已拼10万+件,¥139.0
417643109220,【3人团】怡颗莓Driscoll's秘鲁蓝莓4盒果径14mm整箱新鲜水果顺丰,已拼4830件,¥49.9
42225546950,4斤阿根廷红虾超大野生冰冻虾大虾冷冻海捕大虾新海鲜冷链包邮,已拼10万+件,¥269.0
147191725434,泓一北海道牛乳味威化饼干240g*2/4夹心饼干小零食批发整箱28枚,已拼10万+件,¥12.6
390313752660,洋河梦之蓝M1 52度500mL*4瓶整箱装口感绵柔浓香型白酒送礼酒水,已拼662件,¥1260.0
374875696552,【保税发货】LAVAZZA/拉瓦萨咖啡豆意式醇香特浓中度烘焙咖啡1kg,已拼5061件,¥119.0
372615175061,桂格即食燕麦片经典原味2000g家庭装2kg新品早餐代餐办公室燕麦片,已拼1.4万件,¥24.8
251312769636,可口可乐膳食纤维+0脂0糖0卡碳酸饮料汽水500ml*12瓶装整箱批发价,已拼1.4万件,¥36.9
269067491829,【10桶装】小样自热米饭煲仔饭免煮方便速食食品宿舍懒人即食批发,已拼4500件,¥77.9
198453852839,【3人团】MissBerry贝瑞甜心青梅酒果酒520ml/瓶  (裸瓶),已拼1.2万件,¥19.9
163086971278,恋凝香特级2022新茶茉莉花茶叶龙毫浓香耐泡横县茉莉白毫花茶500g,已拼10万+件,¥52.0
928589017,粮悦大吃兄糯米锅巴990g安徽特产手工制作锅巴零食办公休闲整箱,已拼10万+件,¥17.0
418127789264,【3人团】四川黄心猕猴桃奇异果5斤装单果80-100g彩盒装应季水果,已拼4388件,¥16.9
372694215201,肌肉科技六星锌镁肌酸粉120g运动增肌健身冲刺提运动爆发力量耐力,已拼1万件,¥59.0
113635069206,【超大松花蛋】金松皮蛋无铅松花蛋皮蛋鸭皮蛋 大蛋10枚20枚包邮,已拼10万+件,¥16.5
205764049216,玛呖德蛋皮香葱卷面包500g蛋糕吐司早餐零食整箱批发,已拼10万+件,¥13.7
404737589639,【3人团】新鲜秋月梨薄皮超甜大果梨子水果净重5斤批发,已拼1.3万件,¥19.9
191245167478,【2袋】欧扎克酸奶块水果麦片408g*2包坚果即速食营养冲饮早代餐,已拼10万+件,¥34.8
363340126448,独角兽暴肌厨房抹茶蛋糕180g整盒早餐休闲零食魔芋蛋糕零食低脂肪,已拼6585件,¥16.8
111311820291,德叔鲍鱼正宗佛跳墙盆菜加热即食新鲜海鲜海参花胶新鲜礼盒大礼包,已拼5万件,¥98.0
249718535596,陇上刘叔叔家庭原切羊肉串10串*4袋 煎烤炸皆可 送烧烤酱,已拼3333件,¥80.2
331017602573,LifeSpace益倍适B420益生菌60粒成人女性塑身肠道健康女性益生菌,已拼1030件,¥104.5
418603684190,【5人团】德亚德国原装进口牛奶200ml*30盒整箱全脂纯牛奶早餐奶,已拼2.9万件,¥49.9
62803494207,中粮福临门压榨纯香菜籽油5L*2品牌食用油三级菜油批发炒菜烹饪,已拼2511件,¥150.9
40218358947,福事多谷物水果坚果仁燕麦片2袋500g营养早餐无加蔗糖代餐健身食,已拼10万+件,¥9.8
405075011344,可口可乐零度可乐330ml*24罐无糖0卡0糖0脂碳酸夏日聚餐饮料,已拼1万件,¥47.9
89268196318,十月稻田八宝米2.5kg八宝粥5斤真空装杂粮粗粮熬粥黑米小米糙米,已拼9.4万件,¥26.9
393036127558,五粮液 五粮春第二代 52度500ml*2瓶装 浓香型白酒,已拼117件,¥466.0
